"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"9238",2421,0,1985,45,10,0,0,2250,0,11,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"9239",2421,0,1986,46,10,0,0,2700,0,11,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"9240",2421,0,1987,47,10,1,7.649712,2700,0,11,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0
"9241",2421,0,1988,48,10,0,0,2900,0,11,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"9242",2421,0,1991,51,7,0,0,3200,0,11,1,1,0,0,0,0,1,0,1,0,0,12,0,1,0
"9243",2421,0,1994,54,10,0,0,4000,0,11,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"9244",2422,1,1984,46,9,0,0,2300,0,11,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"9245",2422,1,1985,47,10,0,0,2250,0,11,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"9246",2422,1,1986,48,10,0,0,2700,0,11,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"9247",2422,1,1987,49,10,1,6.701853,2700,0,11,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9248",2422,1,1988,50,10,0,0,2900,0,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"9249",2422,1,1991,53,10,0,0,3200,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9250",2422,1,1994,56,8,0,0,4000,0,11,1,1,0,0,0,0,0,0,0,0,0,9,0,1,0
"9251",2423,0,1984,43,8,0,0,3050,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9252",2423,0,1985,44,8,0,0,3150,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9253",2424,1,1984,38,9,0,0,3050,1,9,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"9254",2424,1,1985,39,7,0,0,3150,1,9,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0
"9255",2424,1,1986,40,7,0,0,3100,1,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"9256",2424,1,1987,41,5,1,3.396562,2300,1,9,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0
"9257",2424,1,1988,42,6,0,0,2450,1,9,0,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"9258",2424,1,1991,45,7,0,0,3151,0,9,0,1,0,0,0,0,1,0,0,0,0,12,0,1,0
"9259",2424,1,1994,48,6,0,0,2800,0,9,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"9260",2425,0,1994,25,6,1,70,2800,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
"9261",2426,0,1984,61,5,1,50,2200,0,11.5,1,0,1,0,0,0,1,0,1,0,0,12,1,1,0
"9262",2426,0,1985,62,2,1,50,2300,0,11.5,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0
"9263",2426,0,1986,63,5,1,50,2500,0,11.5,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0
"9264",2426,0,1987,64,5,0,50,2500,0,11.5,1,0,1,0,0,0,0,0,0,1,0,25,0,1,0
"9265",2427,1,1984,59,0,1,40,2200,0,10.5,1,1,0,0,0,0,0,0,0,0,0,8,0,1,0
"9266",2427,1,1985,60,0,1,40,2300,0,10.5,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0
"9267",2427,1,1986,61,0,1,40,2500,0,10.5,1,1,0,0,0,0,0,0,0,0,0,38,2,1,0
"9268",2427,1,1988,63,1,1,90,2400,0,10.5,1,1,0,0,0,0,0,0,0,0,0,12,1,1,0
"9269",2428,0,1984,33,10,0,0,3000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9270",2428,0,1985,34,9,0,0,3000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"9271",2428,0,1986,35,6,0,0,4000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9272",2428,0,1987,36,8,1,7.649712,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9273",2428,0,1988,37,8,0,0,3500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9274",2428,0,1991,40,9,0,0,4300,1,12,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9275",2428,0,1994,43,9,0,0,4500,1,12,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"9276",2429,1,1984,33,7,0,0,3000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,11,0,1,0
"9277",2429,1,1985,34,5,0,0,3000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,6,0,1,0
"9278",2429,1,1986,35,6,0,0,4000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"9279",2429,1,1988,37,8,0,0,3500,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9280",2429,1,1991,40,8,0,0,4300,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9281",2429,1,1994,43,3,0,0,4500,1,10.5,1,1,0,0,0,0,1,0,1,0,0,6,0,1,0
"9282",2430,0,1984,34,8,0,0,2500,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9283",2430,0,1985,35,5,0,0,2500,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9284",2430,0,1986,36,3,0,0,3000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"9285",2430,0,1987,37,7,1,7.649712,2700,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9286",2430,0,1988,38,7,0,0,3000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9287",2430,0,1991,41,7,0,0,5000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9288",2430,0,1994,44,4,0,0,5000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,9,0,1,0
"9289",2431,1,1984,34,8,0,0,2500,1,10.5,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0
"9290",2431,1,1986,36,7,0,0,3000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9291",2431,1,1988,38,8,0,0,3000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0
"9292",2432,0,1984,31,10,0,0,1600,1,11,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
"9293",2432,0,1985,32,7,0,0,1800,1,11,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"9294",2432,0,1986,33,5,0,0,1850,1,11,1,1,0,0,0,0,1,1,0,0,0,7,0,1,0
"9295",2432,0,1987,34,7,1,7.649712,2000,1,11,1,1,0,0,0,0,1,1,0,0,0,7,0,1,0
"9296",2432,0,1988,35,6,0,0,1950,1,11,1,1,0,0,0,0,1,1,0,0,0,13,0,1,0
"9297",2432,0,1991,38,5,0,0,2300,1,11,1,1,0,0,0,0,1,1,0,0,0,4,1,1,0
"9298",2432,0,1994,41,9,0,0,4750,1,11,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"9299",2433,1,1984,26,8,0,0,1600,1,10.5,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"9300",2433,1,1985,27,9,0,0,1800,1,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9301",2433,1,1986,28,8,0,0,1850,1,10.5,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0
"9302",2433,1,1987,29,5,1,6.701853,2000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0
"9303",2433,1,1988,30,7,0,0,1950,1,10.5,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0
"9304",2433,1,1991,33,5,0,0,2300,1,11,1,1,0,0,0,0,1,1,0,0,0,30,0,1,0
"9305",2433,1,1994,36,8,0,0,4750,1,11,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"9306",2434,0,1985,29,10,0,0,3100,0,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9307",2434,0,1986,30,10,0,0,3300,0,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9308",2434,0,1987,31,10,1,7.649712,2980,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9309",2434,0,1988,32,10,0,0,3800,1,11.5,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9310",2434,0,1994,38,6,0,0,3000,0,11.5,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"9311",2435,1,1985,25,3,0,0,3100,0,15,1,0,0,1,0,0,1,0,1,0,0,8,1,1,0
"9312",2435,1,1988,28,5,0,0,3800,1,15,1,0,0,1,0,0,1,0,1,0,0,10,0,1,0
"9313",2435,1,1991,31,3,0,0,5000,1,15,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
"9314",2435,1,1994,34,7,0,0,1500,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9315",2436,0,1984,55,7,0,0,2000,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9316",2436,0,1985,56,8,0,0,2500,1,9,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0
"9317",2436,0,1986,57,6,0,0,1950,1,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9318",2436,0,1987,58,5,1,7.649712,2134,1,9,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9319",2436,0,1988,59,7,0,0,2200,1,9,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9320",2437,1,1984,43,10,0,0,2000,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9321",2437,1,1985,44,8,0,0,2500,1,12,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
"9322",2437,1,1986,45,10,0,0,1950,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9323",2437,1,1987,46,10,1,6.701853,2134,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9324",2437,1,1988,47,10,0,0,2200,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9325",2437,1,1991,50,9,0,0,3100,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9326",2437,1,1994,53,7,0,0,3000,0,12,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9327",2438,1,1984,41,2,0,0,4600,0,11.5,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"9328",2438,1,1985,42,4,0,0,6500,0,11.5,1,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"9329",2438,1,1986,43,8,0,0,6000,0,11.5,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
"9330",2438,1,1988,45,7,0,0,5300,0,11.5,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0
"9331",2438,1,1991,48,8,0,0,8500,0,11.5,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
"9332",2438,1,1994,51,5,0,0,7000,0,11.5,1,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"9333",2439,0,1984,36,4,0,0,4600,0,10.5,1,1,0,0,0,0,1,0,1,0,0,2,1,0,0
"9334",2439,0,1985,37,5,0,0,6500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"9335",2439,0,1986,38,5,0,0,6000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,4,0,0,0
"9336",2439,0,1987,39,7,1,7.649712,5200,0,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,0,0
"9337",2439,0,1988,40,5,0,0,5300,0,10.5,1,1,0,0,0,0,1,0,1,0,0,10,0,0,0
"9338",2439,0,1991,43,6,0,0,8500,0,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"9339",2439,0,1994,46,3,0,0,7000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"9340",2440,0,1984,46,9,0,0,2000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9341",2440,0,1985,47,10,0,0,4000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9342",2440,0,1986,48,8,0,0,4000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9343",2440,0,1987,49,8,1,7.649712,4500,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9344",2440,0,1988,50,9,0,0,5800,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9345",2440,0,1991,53,7,0,0,2900,0,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"9346",2440,0,1994,56,7,0,0,2000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"9347",2441,1,1984,52,8,0,0,2000,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9348",2441,1,1985,53,10,0,0,4000,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9349",2441,1,1986,54,8,0,0,4000,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9350",2441,1,1987,55,6,1,6.701853,4500,0,9,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0
"9351",2441,1,1988,56,8,0,0,5800,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9352",2441,1,1991,59,8,0,0,2900,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9353",2441,1,1994,62,2,0,0,2000,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9354",2442,0,1988,25,9,0,0,5800,0,12,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0
"9355",2442,0,1991,28,9,0,0,4500,0,12,1,0,1,0,0,0,1,0,0,0,1,3,0,0,0
"9356",2442,0,1994,31,9,0,0,3900,1,12,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"9357",2443,0,1994,25,3,0,0,2000,0,11.5,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"9358",2444,1,1984,63,8,0,0,1400,0,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"9359",2444,1,1985,64,8,0,0,1200,0,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"9360",2445,0,1984,46,6,0,0,1900,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9361",2445,0,1985,47,4,0,0,3000,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9362",2445,0,1986,48,2,0,0,2000,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9363",2445,0,1987,49,2,1,7.649712,1800,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9364",2445,0,1988,50,4,0,0,2000,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9365",2445,0,1991,53,5,0,0,2650,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9366",2445,0,1994,56,7,0,0,3000,0,9,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9367",2446,1,1984,45,10,0,0,1900,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9368",2446,1,1985,46,5,0,0,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9369",2446,1,1987,48,2,1,6.701853,1800,0,9,1,1,0,0,0,0,0,0,0,0,0,9,0,1,0
"9370",2446,1,1988,49,2,0,0,2000,0,9,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9371",2446,1,1991,52,4,1,50,2650,0,9,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"9372",2446,1,1994,55,3,1,50,3000,0,9,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0
"9373",2447,1,1988,25,7,0,0,3200,0,10.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9374",2448,0,1994,27,2,0,0,3000,0,13.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"9375",2449,0,1986,42,8,0,0,3200,1,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9376",2449,0,1987,43,5,1,7.649712,3600,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9377",2449,0,1988,44,9,0,0,4000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"9378",2449,0,1991,47,8,0,0,6100,0,10.5,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0
"9379",2449,0,1994,50,8,0,0,3200,0,10.5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9380",2450,1,1984,34,10,0,0,2900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9381",2450,1,1985,35,8,0,0,2900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9382",2450,1,1986,36,10,0,0,3200,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9383",2450,1,1987,37,7,1,3.396562,3600,0,10.5,1,1,0,0,0,0,1,0,1,0,0,2,0,1,0
"9384",2450,1,1991,41,10,0,0,6100,0,10.5,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0
"9385",2450,1,1994,44,5,0,0,1200,0,10.5,0,1,0,0,0,0,1,0,1,0,0,13,1,1,0
"9386",2451,1,1984,61,5,0,0,2000,0,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"9387",2451,1,1985,62,2,0,0,2129,0,11,1,1,0,0,0,0,0,0,0,0,0,12,0,1,0
"9388",2451,1,1986,63,10,0,0,2200,0,11,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0
"9389",2452,0,1984,50,3,0,0,2140,0,10.5,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0
"9390",2452,0,1985,51,1,0,0,998,0,10.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"9391",2452,0,1986,52,8,0,0,1600,0,10.5,1,1,0,0,0,0,0,1,0,0,0,3,0,1,0
"9392",2452,0,1987,53,1,1,7.649712,1800,0,10.5,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0
"9393",2452,0,1988,54,2,1,50,1780,0,10.5,1,1,0,0,0,0,0,0,0,0,0,7,0,1,0
"9394",2452,0,1991,57,3,1,60,3700,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0
"9395",2452,0,1994,60,5,1,60,3000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,10,0,1,0
"9396",2453,1,1984,49,3,0,0,2140,0,10.5,1,1,0,0,0,0,1,1,0,0,0,5,0,1,0
"9397",2453,1,1985,50,2,0,0,998,0,10.5,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"9398",2453,1,1986,51,6,0,0,1600,0,10.5,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0
"9399",2453,1,1987,52,6,1,3.396562,1800,0,10.5,1,1,0,0,0,0,1,0,1,0,0,7,0,1,0
"9400",2453,1,1988,53,4,0,0,1780,0,10.5,1,1,0,0,0,0,1,0,1,0,0,15,0,1,0
"9401",2453,1,1991,56,5,1,30,3700,0,10.5,1,1,0,0,0,0,1,0,1,0,0,5,0,1,0
"9402",2453,1,1994,59,5,1,30,3000,0,10.5,1,1,0,0,0,0,1,1,0,0,0,4,0,1,0
"9403",2454,0,1984,44,5,0,0,3569.1,1,11,1,1,0,0,0,0,1,0,1,0,0,4,1,1,0
"9404",2454,0,1985,45,8,1,50,3684.809,1,11,1,1,0,0,0,0,1,0,1,0,0,9,1,1,0
"9405",2454,0,1986,46,4,1,50,4000,1,11,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0
"9406",2454,0,1987,47,5,0,50,3953.89,1,11,1,1,0,0,0,0,1,0,1,0,0,10,0,1,0
"9407",2455,1,1984,40,8,0,0,3800.138,1,11.5,1,0,1,0,0,0,1,0,1,0,0,2,0,1,0
"9408",2455,1,1985,41,8,0,0,3890.16,1,11.5,1,0,1,0,0,0,1,0,1,0,0,7,1,1,0
"9409",2455,1,1987,43,7,1,3.396562,4118.882,1,11.5,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
"9410",2456,0,1985,33,8,0,0,4000,1,18,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"9411",2456,0,1986,34,8,0,0,5000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9412",2456,0,1987,35,8,1,7.649712,4000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9413",2456,0,1988,36,8,0,0,5000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9414",2457,1,1984,28,8,0,0,3300,1,18,1,0,0,0,1,1,0,0,0,1,0,6,0,0,0
"9415",2457,1,1986,30,5,0,0,5000,1,18,1,0,0,0,1,1,1,0,0,1,0,2,0,0,0
"9416",2458,0,1984,49,9,0,0,3000,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9417",2458,0,1985,50,8,0,0,2900,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9418",2458,0,1986,51,6,0,0,3600,1,10.5,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
"9419",2458,0,1987,52,7,1,7.649712,3700,1,10.5,1,1,0,0,0,0,1,0,1,0,0,4,0,1,0
"9420",2458,0,1988,53,8,0,0,3800,1,10.5,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"9421",2458,0,1991,56,6,0,0,4000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,3,0,1,0
"9422",2458,0,1994,59,4,0,0,5000,0,10.5,1,1,0,0,0,0,1,0,1,0,0,6,0,1,0
"9423",2459,1,1985,46,10,0,0,2900,1,12,1,0,1,0,0,0,1,0,1,0,0,8,0,1,0
"9424",2459,1,1986,47,9,0,0,3600,1,12,1,0,1,0,0,0,1,0,1,0,0,6,0,1,0
"9425",2459,1,1987,48,9,1,3.396562,3700,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9426",2459,1,1988,49,10,0,0,3800,1,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9427",2459,1,1991,52,8,0,0,4000,0,12,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"9428",2459,1,1994,55,6,0,0,5000,0,12,1,0,1,0,0,0,1,0,1,0,0,4,0,1,0
"9429",2460,0,1988,48,5,0,0,3000,0,11.5,1,0,1,0,0,0,1,0,1,0,0,10,0,1,0
"9430",2460,0,1991,51,4,0,0,2500,0,11.5,1,0,1,0,0,0,1,0,1,0,0,20,0,1,0
"9431",2460,0,1994,54,3,0,0,5148.71,0,11.5,1,0,1,0,0,0,1,0,1,0,0,45,0,1,0
"9432",2461,1,1984,41,8,0,0,3366.733,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"9433",2461,1,1985,42,5,0,0,3328.6,1,12,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"9434",2461,1,1986,43,2,0,0,3361.75,1,12,1,0,1,0,0,0,0,0,0,0,0,17,0,1,0
"9435",2461,1,1987,44,5,1,6.701853,3000,0,12,1,0,1,0,0,0,0,0,0,0,0,10,0,1,0
"9436",2461,1,1988,45,5,0,0,3000,0,12,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0
"9437",2461,1,1991,48,9,0,0,2500,0,12,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0
"9438",2462,0,1994,26,1,0,0,3694.053,0,16,0,0,0,0,1,0,0,0,0,0,0,14,0,1,0
"9439",2463,0,1984,42,3,1,60,3500,1,14.5,1,0,0,0,1,0,1,0,0,0,1,11,0,0,0
"9440",2463,0,1985,43,5,1,60,2500,1,14.5,1,0,0,0,1,0,1,0,0,0,1,8,0,0,0
"9441",2463,0,1986,44,5,1,60,3500,1,14.5,1,0,0,0,1,0,1,0,0,0,1,10,0,0,0
"9442",2463,0,1987,45,5,0,60,3500,1,14.5,1,0,0,0,1,0,1,0,0,0,1,14,0,0,0
"9443",2463,0,1988,46,4,1,60,4000,1,14.5,1,0,0,0,1,0,1,0,0,0,1,7,0,0,0
"9444",2463,0,1991,49,5,1,60,4000,0,14.5,1,0,0,0,1,0,1,0,0,0,1,12,0,0,0
"9445",2463,0,1994,52,5,1,60,5722.474,0,14.5,1,0,0,0,1,0,1,0,0,0,1,17,0,0,0
"9446",2464,1,1984,38,8,0,0,3500,1,11.5,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"9447",2464,1,1986,40,6,0,0,3500,1,11.5,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0
"9448",2464,1,1987,41,7,1,6.701853,3500,1,11.5,1,0,1,0,0,0,0,0,0,0,0,3,0,1,1
"9449",2464,1,1988,42,8,0,0,4000,1,11.5,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0
"9450",2464,1,1991,45,8,0,0,4000,0,11.5,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"9451",2464,1,1994,48,7,0,0,4985.351,0,11.5,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0
"9452",2465,0,1994,26,6,0,0,3388.758,0,13,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
"9453",2466,0,1984,54,10,1,80,2700,1,10.5,1,1,0,0,0,0,1,1,0,0,0,16,0,1,0
"9454",2466,0,1985,55,7,1,80,3000,1,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"9455",2466,0,1986,56,8,1,80,2900,1,10.5,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0
"9456",2466,0,1987,57,4,0,80,2800,1,10.5,1,1,0,0,0,0,1,1,0,0,0,17,0,1,0
"9457",2466,0,1988,58,1,1,80,3000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0
"9458",2466,0,1991,61,9,1,80,3800,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9459",2466,0,1994,64,7,1,80,3050,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9460",2467,1,1984,62,10,0,0,2700,1,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9461",2467,1,1985,63,10,1,80,3000,1,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9462",2467,1,1986,64,1,1,80,2900,1,10.5,1,1,0,0,0,0,0,0,0,0,0,12,0,1,0
"9463",2468,0,1984,49,3,0,0,24000,0,10.5,1,1,0,0,0,0,1,0,0,1,0,7,0,1,0
"9464",2469,1,1984,49,5,0,0,24000,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
"9465",2470,0,1985,28,8,0,0,3240.034,0,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"9466",2470,0,1986,29,9,0,0,2000,1,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"9467",2470,0,1988,31,7,0,0,4500,1,12,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"9468",2471,1,1985,54,6,1,60,3500,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9469",2471,1,1988,57,8,1,60,4000,0,18,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9470",2471,1,1991,60,8,1,80,5000,0,18,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0
"9471",2472,0,1984,33,8,0,0,3400,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9472",2472,0,1985,34,8,0,0,3600,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"9473",2472,0,1986,35,7,0,0,3800,1,18,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
"9474",2472,0,1987,36,9,1,7.649712,4000,1,18,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
